route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
93-142,1708FA-D6-Sunday-10,5629482,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629483,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629484,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629485,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629486,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629487,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629488,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629489,"CLOCKWISE",0,793331,930080
93-142,1708FA-D6-Sunday-10,5629490,"CLOCKWISE",0,793331,930080
386-142,1708FA-D6-Sunday-10,5629491,"WINTON AVE",0,793333,3860012
86-142,1708FA-D6-Sunday-10,5629492,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629493,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629494,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629495,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629496,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629497,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629498,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629499,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629500,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629501,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629502,"HAYWARD BART",0,793333,860083
86-142,1708FA-D6-Sunday-10,5629503,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629504,"TO MACK ST ONLY",1,793333,860081
86-142,1708FA-D6-Sunday-10,5629505,"HAYWARD BART",0,793333,860083
216-142,1708FA-D6-Sunday-10,5629529,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629530,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629531,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629532,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629533,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629534,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629535,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629536,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629537,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629538,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629539,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629540,"SILLIMAN CENTER",1,793335,2160002
216-142,1708FA-D6-Sunday-10,5629541,"UNION CITY BART",0,793335,2160001
216-142,1708FA-D6-Sunday-10,5629544,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629545,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629546,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629547,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629548,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629549,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629550,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629551,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629552,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629553,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629554,"SILLIMAN CENTER",1,793334,2160002
216-142,1708FA-D6-Sunday-10,5629555,"UNION CITY BART",0,793334,2160001
216-142,1708FA-D6-Sunday-10,5629556,"SILLIMAN CENTER",1,793334,2160002
97-142,1708FA-D6-Sunday-10,5629558,"HESPERIAN",0,793337,970158
97-142,1708FA-D6-Sunday-10,5629559,"HESPERIAN",0,793339,970158
97-142,1708FA-D6-Sunday-10,5629560,"HESPERIAN",1,793338,970160
97-142,1708FA-D6-Sunday-10,5629561,"HESPERIAN",1,793340,970160
801-142,1708FA-D6-Sunday-10,5629569,"INTL-MISSION",1,793348,8010184
801-142,1708FA-D6-Sunday-10,5629570,"INTERNATIONAL",0,793348,8010183
801-142,1708FA-D6-Sunday-10,5629571,"INTL-MISSION",1,793348,8010184
801-142,1708FA-D6-Sunday-10,5629572,"INTERNATIONAL",0,793341,8010183
801-142,1708FA-D6-Sunday-10,5629573,"INTL-MISSION",1,793341,8010184
801-142,1708FA-D6-Sunday-10,5629574,"INTERNATIONAL",0,793341,8010183
801-142,1708FA-D6-Sunday-10,5629575,"INTL-MISSION",1,793371,8010184
801-142,1708FA-D6-Sunday-10,5629576,"INTL-MISSION",1,793342,8010184
801-142,1708FA-D6-Sunday-10,5629577,"INTERNATIONAL",0,793342,8010183
801-142,1708FA-D6-Sunday-10,5629578,"INTL-MISSION",1,793342,8010184
801-142,1708FA-D6-Sunday-10,5629579,"INTERNATIONAL",0,793363,8010183
801-142,1708FA-D6-Sunday-10,5629580,"INTERNATIONAL",1,793343,8010182
801-142,1708FA-D6-Sunday-10,5629581,"INTERNATIONAL",0,793343,8010181
801-142,1708FA-D6-Sunday-10,5629582,"INTERNATIONAL",1,793343,8010182
801-142,1708FA-D6-Sunday-10,5629583,"INTERNATIONAL",0,793343,8010181
801-142,1708FA-D6-Sunday-10,5629584,"INTERNATIONAL",1,793343,8010182
801-142,1708FA-D6-Sunday-10,5629585,"INTERNATIONAL",0,793343,8010181
801-142,1708FA-D6-Sunday-10,5629586,"INTERNATIONAL",0,793344,8010181
801-142,1708FA-D6-Sunday-10,5629587,"INTERNATIONAL",1,793344,8010182
801-142,1708FA-D6-Sunday-10,5629588,"INTERNATIONAL",0,793344,8010181
801-142,1708FA-D6-Sunday-10,5629589,"INTERNATIONAL",1,793344,8010182
801-142,1708FA-D6-Sunday-10,5629590,"INTERNATIONAL",0,793344,8010181
801-142,1708FA-D6-Sunday-10,5629591,"INTERNATIONAL",1,793344,8010182
801-142,1708FA-D6-Sunday-10,5629592,"INTERNATIONAL",1,793345,8010182
801-142,1708FA-D6-Sunday-10,5629593,"INTERNATIONAL",0,793345,8010181
801-142,1708FA-D6-Sunday-10,5629594,"INTERNATIONAL",1,793345,8010182
801-142,1708FA-D6-Sunday-10,5629595,"INTERNATIONAL",0,793345,8010181
801-142,1708FA-D6-Sunday-10,5629596,"INTERNATIONAL",1,793345,8010182
801-142,1708FA-D6-Sunday-10,5629597,"INTERNATIONAL",0,793345,8010181
801-142,1708FA-D6-Sunday-10,5629598,"INTERNATIONAL",0,793346,8010181
801-142,1708FA-D6-Sunday-10,5629599,"INTERNATIONAL",1,793346,8010182
801-142,1708FA-D6-Sunday-10,5629600,"INTERNATIONAL",0,793346,8010181
801-142,1708FA-D6-Sunday-10,5629601,"INTERNATIONAL",1,793346,8010182
801-142,1708FA-D6-Sunday-10,5629602,"INTERNATIONAL",0,793346,8010181
801-142,1708FA-D6-Sunday-10,5629603,"INTERNATIONAL",1,793346,8010182
801-142,1708FA-D6-Sunday-10,5629604,"INTERNATIONAL",0,793357,8010181
801-142,1708FA-D6-Sunday-10,5629605,"INTERNATIONAL",0,793347,8010183
801-142,1708FA-D6-Sunday-10,5629606,"INTL-MISSION",1,793347,8010184
801-142,1708FA-D6-Sunday-10,5629607,"INTERNATIONAL",0,793347,8010183
801-142,1708FA-D6-Sunday-10,5629608,"INTL-MISSION",1,793349,8010184
10-142,1708FA-D6-Sunday-10,5629617,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629618,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629619,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629620,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629621,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629622,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629623,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629624,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629625,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629626,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629627,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629628,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629629,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629630,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629631,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629632,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629633,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629634,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629635,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629636,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629637,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629638,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629639,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629640,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629641,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629642,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629643,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629644,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629645,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629646,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629647,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629648,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629649,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629650,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629651,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629652,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629653,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629654,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629655,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629656,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629657,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629658,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629659,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629660,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629661,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629662,"HAYWARD BART",1,793364,100020
10-142,1708FA-D6-Sunday-10,5629663,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629664,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629665,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629666,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629667,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629668,"HAYWARD BART",1,793360,100020
10-142,1708FA-D6-Sunday-10,5629669,"HAYWARD BART",1,793362,100020
10-142,1708FA-D6-Sunday-10,5629670,"HAYWARD BART",1,793359,100020
10-142,1708FA-D6-Sunday-10,5629671,"HAYWARD BART",1,793361,100020
10-142,1708FA-D6-Sunday-10,5629672,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629673,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629674,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629675,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629676,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629677,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629678,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629679,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629680,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629681,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629682,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629683,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629684,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629685,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629686,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629687,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629688,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629689,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629690,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629691,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629692,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629693,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629694,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629695,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629696,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629697,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629698,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629699,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629700,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629701,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629702,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629703,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629704,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629705,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629706,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629707,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629708,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629709,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629710,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629711,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629712,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629713,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629714,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629715,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629716,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629717,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629718,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629719,"SAN LEANDRO BART",0,793364,100018
10-142,1708FA-D6-Sunday-10,5629720,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629721,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629722,"SAN LEANDRO BART",0,793362,100018
10-142,1708FA-D6-Sunday-10,5629723,"SAN LEANDRO BART",0,793359,100018
10-142,1708FA-D6-Sunday-10,5629724,"SAN LEANDRO BART",0,793361,100018
10-142,1708FA-D6-Sunday-10,5629725,"SAN LEANDRO BART",0,793360,100018
10-142,1708FA-D6-Sunday-10,5629726,"SAN LEANDRO BART",0,793362,100018
99-142,1708FA-D6-Sunday-10,5629727,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629728,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629729,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629730,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629731,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629732,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629733,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629734,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629735,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629736,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629737,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629738,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629739,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629740,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629741,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629742,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629743,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629744,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629745,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629746,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629747,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629748,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629749,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629750,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629751,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629752,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629753,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629754,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629755,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629756,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629757,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629758,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629759,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629760,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629761,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629762,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629763,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629764,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629765,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629766,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629767,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629768,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629769,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629770,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629771,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629772,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629773,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629774,"FREMONT BART",1,793350,990094
99-142,1708FA-D6-Sunday-10,5629775,"FREMONT BART",1,793358,990094
99-142,1708FA-D6-Sunday-10,5629776,"FREMONT BART",1,793353,990094
99-142,1708FA-D6-Sunday-10,5629777,"FREMONT BART",1,793356,990094
99-142,1708FA-D6-Sunday-10,5629778,"FREMONT BART",1,793351,990094
99-142,1708FA-D6-Sunday-10,5629779,"FREMONT BART",1,793352,990094
99-142,1708FA-D6-Sunday-10,5629780,"FREMONT BART",1,793354,990094
99-142,1708FA-D6-Sunday-10,5629781,"FREMONT BART",1,793355,990094
99-142,1708FA-D6-Sunday-10,5629782,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629783,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629784,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629785,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629786,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629787,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629788,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629789,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629790,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629791,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629792,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629793,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629794,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629795,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629796,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629797,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629798,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629799,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629800,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629801,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629802,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629803,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629804,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629805,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629806,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629807,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629808,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629809,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629810,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629811,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629812,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629813,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629814,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629815,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629816,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629817,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629818,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629819,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629820,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629821,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629822,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629823,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629824,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629825,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629826,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629827,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629828,"HAYWARD BART",0,793354,990093
99-142,1708FA-D6-Sunday-10,5629829,"HAYWARD BART",0,793355,990093
99-142,1708FA-D6-Sunday-10,5629830,"HAYWARD BART",0,793350,990093
99-142,1708FA-D6-Sunday-10,5629831,"HAYWARD BART",0,793358,990093
99-142,1708FA-D6-Sunday-10,5629832,"HAYWARD BART",0,793353,990093
99-142,1708FA-D6-Sunday-10,5629833,"HAYWARD BART",0,793356,990093
99-142,1708FA-D6-Sunday-10,5629834,"HAYWARD BART",0,793351,990093
99-142,1708FA-D6-Sunday-10,5629835,"HAYWARD BART",0,793352,990093
99-142,1708FA-D6-Sunday-10,5629836,"HAYWARD BART",0,793354,990093
89-142,1708FA-D6-Sunday-10,5629853,"COUNTERCLOCKWISE",1,793366,890059
89-142,1708FA-D6-Sunday-10,5629854,"COUNTERCLOCKWISE",1,793367,890059
89-142,1708FA-D6-Sunday-10,5629855,"COUNTERCLOCKWISE",1,793370,890059
89-142,1708FA-D6-Sunday-10,5629856,"COUNTERCLOCKWISE",1,793368,890059
89-142,1708FA-D6-Sunday-10,5629857,"COUNTERCLOCKWISE",1,793369,890059
89-142,1708FA-D6-Sunday-10,5629858,"COUNTERCLOCKWISE",1,793366,890059
89-142,1708FA-D6-Sunday-10,5629859,"COUNTERCLOCKWISE",1,793367,890059
89-142,1708FA-D6-Sunday-10,5629860,"COUNTERCLOCKWISE",1,793370,890059
89-142,1708FA-D6-Sunday-10,5629861,"COUNTERCLOCKWISE",1,793368,890059
89-142,1708FA-D6-Sunday-10,5629862,"CLOCKWISE",0,793368,890057
89-142,1708FA-D6-Sunday-10,5629863,"CLOCKWISE",0,793369,890057
89-142,1708FA-D6-Sunday-10,5629864,"CLOCKWISE",0,793366,890057
89-142,1708FA-D6-Sunday-10,5629865,"CLOCKWISE",0,793367,890057
89-142,1708FA-D6-Sunday-10,5629866,"CLOCKWISE",0,793370,890057
89-142,1708FA-D6-Sunday-10,5629867,"CLOCKWISE",0,793368,890057
89-142,1708FA-D6-Sunday-10,5629868,"CLOCKWISE",0,793369,890057
89-142,1708FA-D6-Sunday-10,5629869,"CLOCKWISE",0,793366,890057
89-142,1708FA-D6-Sunday-10,5629870,"CLOCKWISE",0,793367,890057
89-142,1708FA-D6-Sunday-10,5629871,"CLOCKWISE",0,793370,890057
